BuildingName,DataYear
BLANCHET HIGH SCHOOL,2021
VINE ST MINI STORAGE,2021
HILTON SEATTLE,2021
5TH & PINE,2021
CENTURY SQUARE RETAIL,2021
GIBRALTAR TOWER,2021
MANN BUILDING/WILD GINGER/TRIPLE DOOR,2021
PALIHOTEL,2021
HOTEL THEODORE (ROOSEVELT),2021
SHERATON GRAND SEATTLE - (Parent Building),2021
INN AT THE MARKET,2021
MOORE HOTEL & THEATRE,2021
HOLIDAY INN - SEATTLE,2021
FAIRFIELD INN,2021
HOMEWOOD SUITES HOTEL - SEATTLE,2021
SEATTLE HEBREW ACADEMY,2021
FOUR POINTS SHERATON SEATTLE CENTER,2021
WA DEPT OF SOCIAL & HEALTH SERVICES (DSHS),2021
PROVIDENCE MT ST VINCENT,2021
FOSS HOME AND VILLAGE,2021
SCCA - ALLIANCE HOUSE,2021
ARBOR HEIGHTS ELEMENTARY SCHOOL (SPS-DISTRICT),2021
POLYCLINIC MEDICAL OFFICE (NORTH & SOUTH),2021
SORRENTO HOTEL,2021
PUGET SOUND BLOOD CENTER,2021
CITY PLACE III (Obidos/Rufus),2021
MARRIOTT RESIDENCE INN,2021
BAGLEY WRIGHT THEATER - SEATTLE CENTER,2021
ARMORY - SEATTLE CENTER,2021
CITY PLACE IV (Ruby/Dawson),2021
EXHIBITION HALL - SEATTLE CENTER,2021
MCCAW HALL - SEATTLE CENTER,2021
KCTS 9,2021
BILL & MELINDA GATES FOUNDATION,2021
SCRIPPS BUILDING - 221 FIRST AVENUE WEST,2021
THE MEDITERRANEAN INN,2021
UNIVERSITY INN,2021
PATHFINDER/COOPER SCHOOL (SPS-DISTRICT),2021
ST JOSEPH K-8 SCHOOL,2021
HOLY NAMES ACADEMY,2021
THE 2100 BUILDING,2021
MUIR ELEMENTARY SCHOOL(SPS-DISTRICT),2021
MERCER MIDDLE (SPS-DISTRICT),2021
ORCA AT WHITWORTH ELEMENTARY SCHOOL (SPS-DISTRICT),2021
MCCLURE MIDDLE (SPS-DISTRICT),2021
CENTURYLINK: LAKEVIEW MAIN,2021
ROOSEVELT SQUARE,2021
KING COUNTY- MARY PILGRIM HOUSING,2021
BROADVIEW THOMSON K-8 (SPS-DISTRICT),2021
INGRAHAM HIGH (SPS-DISTRICT),2021
KING COUNTY- NORTHGATE HOUSING,2021
B F DAY ELEMENTARY (SPS-DISTRICT),2021
HUGHES ELEMENTARY SCHOOL (SPS-DISTRICT),2021
SEATTLE PACIFIC UNIVERSITY - Royal Brougham Pavilion,2021
ALEXIS HOTEL,2021
BENAROYA HALL,2021
SWEDISH MEDICAL CENTER BALLARD - CAMPUS,2021
FIRE STATION 10/FAC/EOC,2021
WING LUKE MUSEUM/KONG YICK BLDG.,2021
HAMPTON INN & SUITES,2021
FRANKLIN HIGH SCHOOL (SPS-DISTRICT),2021
SEATTLE CENTRAL COLLEGE - FINE ARTS BLDG,2021
SOUTH SEATTLE COLLEGE - CAMPUS MASTER ID,2021
SEATTLE CHILDREN'S HOSPITAL (ADMIN BLDG),2021
CSC Vehicle Maintenance (E),2021
GARFIELD HIGH (SPS-DISTRICT),2021
EMERSON ELEMENTARY SCHOOL (SPS-DISTRICT),2021
MADRONA SCHOOL (SPS-DISTRICT),2021
VAN ASSELT ELEMENTARY @ AAA  (SPS-DISTRICT),2021
UNION GOSPEL MISSION ASSN - ADMIN BUILDING,2021
UNION GOSPEL MISSION ASSN / HOPE PLACE,2021
SEATTLE PACIFIC UNIVERSITY - Otto Miller Hall,2021
"EMERSON HALL, SEATTLE PACIFIC UNIVERSITY",2021
NATHAN HALE HIGH (SPS-DISTRICT),2021
GREENWOOD ELEMENTARY (SPS-DISTRICT),2021
WEBSTER ST BUILDING (CEDAR GROVE),2021
NORTHGATE MALL SHOPPING CENTER RETAIL STORES  - ACTIVE/PRIMARY ID,2021
SEATTLE CHILDREN'S HOSPITAL  (MAIN CAMPUS),2021
Verity Credit Union,2021
BALLARD HIGH (SPS-DISTRICT),2021
SEATTLE UNIVERSITY - Madison Building (MADI),2021
NORTH SEATTLE COLLEGE - CAMPUS,2021
AKI KUROSE MIDDLE (SPS-DISTRICT),2021
BOREN STEM K-8 (SPS-DISTRICT),2021
RAINIER BOTTLING PLANT,2021
RAINIER BEACH HIGH SCHOOL (SPS-DISTRICT),2021
WHITMAN MIDDLE (SPS-DISTRICT),2021
SODO ROW,2021
WESTWOOD VILLAGE - BLDG A,2021
WESTWOOD VILLAGE - BLDG B,2021
DENNY/ SEALTH CAMPUS (SPS-DISTRICT),2021
ROXHILL ELEMENTARY SCHOOL(SPS-DISTRICT),2021
WASHINGTON MIDDLE (SPS-DISTRICT),2021
MARTIN LUTHER KING JR (BRIGHTON) ELEMENTARY SCHOOL (SPS-DISTRICT),2021
U-HAUL RENTALS & MINI-STORAGE,2021
HAMILTON MIDDLE (SPS-DISTRICT),2021
SILVER CLOUD INN LAKE UNION,2021
ARMORY BUILDING (MOHAI),2021
SEATTLE CITY LIGHT ROY STREET WAREHOUSE,2021
COURTYARD BY MARRIOTT - SEATTLE,2021
WHITTIER ELEMENTARY (SPS-DISTRICT),2021
CITY OF SEATTLE - NSC,2021
GATEWOOD ELEMENTARY SCHOOL (SPS-DISTRICT),2021
HOTEL NEXUS - NORTHGATE,2021
OLYMPIC VIEW (SPS-DISTRICT),2021
VAN ASSELT (OLD) SCHOOL (SPS-DISTRICT),2021
CENTURYLINK FIELD-STADIUM,2021
CITY LIGHT - SOUTH SERVICE CENTER BLDG A,2021
CITY LIGHT - SOUTH SERVICE CENTER BLDG B,2021
T-MOBILE PARK (SAFECO FIELD),2021
SILVER CLOUD INN SEATTLE,2021
PORT OF SEATTLE- TERMINAL 30 (CAMPUS),2021
HARBOR ISLAND WAREHOUSE - KING COUNTY,2021
LINCOLN HIGH (SPS-DISTRICT),2021
BOEING SOUTH PARK CAMPUS REPORT,2021
THORNTON CINEMA BUILDING & PARKING GARAGE,2021
TRIBECA CONDOS & STORE,2021
2024 THIRD AVE/YWCA,2021
WEST SEATTLE FOOD BANK,2021
PINE ST. CONDO-ELLIOTT GRAND HYATT SEATTLE,2021
SWEDISH MEDICAL CENTER CHERRY HILL - CAMPUS,2021
HIGHLAND PARK SCHOOL (SPS-DISTRICT),2021
PUBLIC STORAGE (STORE 27020),2021
HARBORVIEW MEDICAL CENTER - Campus,2021
ID VILLAGE SQUARE 1,2021
WEST SEATTLE HIGH SCHOOL (SPS-DISTRICT),2021
THE WINTONIA,2021
UNIVERSITY HTS CENTER,2021
HOTEL DECA,2021
LAKE CITY CENTER,2021
UNIVERSITY CONGREGATIONAL CHURCH,2021
UNIVERSITY PRESBY CHURCH,2021
ROOSEVELT HIGH (SPS-DISTRICT),2021
BRYANT ELEMENTARY (SPS-DISTRICT),2021
FRANTZ H COE ELEMENTARY SCHOOL (SPS-DISTRICT),2021
MADISON MIDDLE (SPS-DISTRICT),2021
THURGOOD MARSHALL (SPS-DISTRICT),2021
"MARSHALL, JOHN (SPS-DISTRICT)",2021
ACT THEATER,2021
YWCA Women's Residence,2021
CENTURYLINK: 3RD AVE 3-D,2021
COOPER SCHOOL ARTIST'S LOFTS,2021
LAKE CITY COURT,2021
OTHELLO BUILDING,2021
CLEVELAND HIGH SCHOOL (SPS-DISTRICT),2021
WA ARMY NATIONAL GUARD,2021
ELLIOTT PARK BUILDING,2021
EDGEWATER INN,2021
PORT OF SEATTLE  BELL HARBOR COMPLEX  & CONFERENCE - CAMPUS,2021
SEATTLE WATERFRONT MARRIOTT,2021
SEATTLE AQUARIUM,2021
PIER 54,2021
DAILY JOURNAL BUILDING,2021
BMW SEATTLE - SERVICE CENTER,2021
KIRO-TV,2021
GRANGE OFFICE PLAZA,2021
FOURTH & BATTERY BUILDING,2021
WESTLAKE MALL RETAIL PORTION,2021
WESTLAKE TOWER,2021
NORDSTROM DOWNTOWN,2021
CENTURYLINK: SEATTLE BELL PLAZA,2021
1700 SEVENTH BUILDING,2021
LLOYD BUILDING,2021
TOWER BLDG,2021
TIMES SQUARE BUILDING (THE VANCE CORPORATION),2021
PLAZA 600 BUILDING,2021
WEST 8TH,2021
DENNY BUILDING,2021
1918 EIGHTH AVE,2021
1800 9TH AVENUE BUILDING,2021
SEATTLE CHILDREN'S HOSPITAL  (JACK R MCDONALD BUILDING),2021
BRODERICK BUILDING,2021
PIONEER BUILDING,2021
DEXTER HORTON BUILDING,2021
EXCHANGE BUILDING,2021
NORTON BUILDING,2021
999 THIRD AVE,2021
1000 2ND AVENUE BUILDING,2021
1101 SECOND AVE OFFICE BUILDING,2021
2ND & SENECA BLDS,2021
SECOND AND SPRING BUILDING,2021
1111 3RD AVE BUILDING,2021
ABRAHAM LINCOLN BUILDING,2021
SAFECO PLAZA / 1001 FOURTH AVENUE,2021
FOURTH & MADISON ( IDX TOWER),2021
901 FIFTH AVENUE,2021
CENTRAL BUILDING,2021
SEATTLE MUNICIPAL TOWER,2021
SEATTLE JUSTICE CENTER,2021
CITY HALL,2021
CHINOOK BLDG - KING COUNTY,2021
YESLER BUILDING - KING COUNTY,2021
UNIVERSITY BOOK STORE,2021
UW TOWER BLDG COMPLEX,2021
UW TOWER DATA CENTER,2021
UNIVERSITY DISTRICT BUILDING,2021
4311 ROOSEVELT,2021
4300 ROOSEVELT,2021
SEATTLE VAULT SELF STORAGE,2021
METROPOLITAN PARK I  (WEST) OFFICE BLDG,2021
METROPOLITAN PARK NORTH BUILDING,2021
METROPOLITAN PARK EAST,2021
FOURTH & BLANCHARD BUILDING,2021
3005 1ST AVE BUILDING,2021
THIRD AND BROAD BLDG,2021
5TH & BELL BUILDING,2021
SIXTH & WALL BUILDING (521 WALL ST),2021
3101 WESTERN (FORMERLY AIRBORNE BLDG),2021
QFC HOLMAN ROAD,2021
COLLINS BUILDING,2021
SMITH TOWER,2021
DAWN FOOD PRODUCTS,2021
SKINNER BLDG,2021
IBM BUILDING,2021
PUGET SOUND PLAZA,2021
RAINIER TOWER,2021
FAIRMONT OLYMPIC HOTEL,2021
LOWES & AMAZON W,2021
THAW BUILDING,2021
"LINDEN BUILDING (Formerly EUROPEAN SOAPS, LTD)",2021
500 YALE AVENUE NORTH,2021
REPUBLICAN BUILDING,2021
FERGUSON TERMINAL,2021
SALMON BAY CENTER 5301,2021
2601 ELLIOTT AVE,2021
WASH MUTUAL TOWER (1201 THIRD AVE),2021
WASHINGTON ATHLETIC CLUB,2021
US BANK CENTER,2021
LOGAN BUILDING,2021
O'SHEA BUILDING/GAP,2021
DECATUR BUILDING,2021
520 PIKE BUILDING,2021
4PIKE,2021
WASHINGTON FEDERAL BUILDING,2021
MOTIF SEATTLE,2021
JOSHUA GREEN BUILDING,2021
MIKEN BLDG.,2021
VANCE BUILDING,2021
1411 BUILDING,2021
CENTURY SQUARE,2021
MELBOURNE TOWER OFF,2021
POLL BUILDING,2021
MAIN MARKET,2021
MERIDIAN CENTER WEST,2021
MERIDIAN CENTER EAST,2021
TWO UNION SQUARE,2021
ONE UNION SQUARE,2021
PARK PLACE OFFICE BLDG,2021
101 STEWART,2021
PORT OF SEATTLE - WORLD TRADE CENTER-WEST,2021
WORLD TRADE CENTER-EAST,2021
CENTURYLINK: LENORA MAIN,2021
TERMINAL SALES OFFICE BUILDING,2021
MARSHALL BUILDING/DAHLIA LOUNGE,2021
SECURITIES & MARKET BUILDING CAMPUS,2021
300 PINE STREET,2021
VIRGINIA MASON - BENAROYA RESEARCH INSTITUTE,2021
SEATTLE CONVENTION CENTER,2021
VIRGINIA MASON - Health Resources Building,2021
VIRGINIA MASON- Lindeman Pavilion,2021
1101 MADISON TOWER,2021
ELLIOTT BAY OFFICE PARK,2021
FEDEX VAN TERMINAL,2021
WASHINGTON STATE FERRIES,2021
GTE SYLVANIA,2021
1551 EASTLAKE BLDG.,2021
FRYE DISTRIBUTION CENTER,2021
1144 EASTLAKE BUILDING,2021
701 DEXTER BUILDING,2021
JUXT APARTMENTS (2017),2021
1100 DEXTER,2021
1441 LAKE UNION CENTER,2021
NORTHGATE EXECUTIVE CENTER B,2021
NORTHGATE EXECUTIVE CENTER C,2021
NORTHGATE PLAZA,2021
NORTHGATE OFFICE BUILDING,2021
DELRIDGE BUILDING,2021
425 PONTIUS,2021
COSTCO 4TH AVE S,2021
1000 DENNY WAY BUILDING,2021
VIRGINIA MASON - Buck Pavilion,2021
FRED MEYER BALLARD,2021
INTERURBAN EXCHANGE II (Wainwright),2021
ROSEN BUILDING,2021
401 TERRY AVE (INSTITUTE FOR SYSTEM BIOLOGY),2021
428 WESTLAKE BUILDING,2021
CITY PLACE II (Fiona),2021
PUBLIC STORAGE - PARENT BUILDING (STORE 8185),2021
FHCRC - ARNOLD BLDG,2021
FHCRC - YALE BLDG,2021
FHCRC - Weintraub/Hutchinson/Thomas Bldgs combined,2021
SEATTLE BIOMEDICAL BUILDING,2021
WESTLAKE TERRY - EAST BLDG,2021
WESTLAKE TERRY WEST BLDG,2021
QUEEN ANNE STATION,2021
Brotman Building D: UW Medicine Research,2021
UW MEDICINE-LK UNION PHASE II,2021
200 WEST THOMAS BUILDING,2021
NORTH TOWER,2021
SOUTH TOWER,2021
QUEEN ANNE PLAZA,2021
FIRST WEST BUILDING,2021
4225 ROOSEVELT BLDG- U OF W MED. CENTER,2021
4245 ROOSEVELT - UW MEDICAL CENTER,2021
TRIAD BALLARD DEVELOPMENT,2021
PUBLIC STORAGE (STORE 8176),2021
SEATTLE CANCER CARE ALLIANCE CLINIC,2021
ASIAN COUNSELING and REFERRAL SERVICE BUILDING,2021
FRED MEYER LAKE CITY,2021
RESTAURANT DEPOT,2021
WESTBRIDGE BUILDING - SEATTLE PARKS DEPT,2021
SKYLINE EAST MARGINAL WAREHOUSE,2021
KCPQ,2021
LOWES,2021
EXTRA SPACE SELF STORAGE,2021
AURORA SHOPPING CENTER,2021
AURORA ACRES BUILDING (RETAIL PLAZA),2021
SPROUTS FARMER'S MARKET,2021
THE BURKE BLDG,2021
THE EVANSTON BUILDING,2021
ADOBE BUILDING-801-N 34 ST.,2021
FREMONT LAKE UNION CENTER - PLAZA BLDG,2021
SEATTLE ART MUSEUM,2021
PLAZA BUILDING - SEATTLE DESIGN CENTER (GEORGETOWN SQUARED),2021
NORTHWEST CORPORATE PARK DISTRIBUTION WAREHOUSE,2021
OREGON TILE AND MARBLE,2021
BALLARD BUILDING,2021
Ballard Warehouse,2021
BALLARD BLOCK I - 1416 NW 4TH ST,2021
BALLARD BLOCK I - 4609 14th AVE NW,2021
PUBLIC STORAGE (STORE 8168),2021
CUBESMART,2021
MAGNOLIA SELF STORAGE,2021
5TH & JACKSON BUILDING,2021
UNIVERSITY CENTER,2021
NWCP BLDG K,2021
SEATTLE DISTRIBUTION CENTER BLDG A,2021
SEATTLE DISTRIBUTION CENTER BLDG B,2021
NWCP BLDG A,2021
NWCP BLDG B,2021
RESOURCE CENTER,2021
400 MERCER STREET OFFICE BUILDING,2021
PUBLIC STORAGE (STORE 21517),2021
RICHMARK PRINTING,2021
SOUTH SEATTLE DISTRIBUTION CENTER- 3800,2021
SOUTH SEATTLE DISTRIBUTION CENTER- 3844,2021
SOUTH SEATTLE DISTRIBUTION CENTER- 3601,2021
Charlie's Produce & Catering (Terminal),2021
QFC & DOLLAR STORE,2021
YALE & THOMAS,2021
ALLEY 24 EAST,2021
REI - SEATTLE,2021
1130 BUILDING DARIGOLD HQ,2021
900 POPLAR BUILDING,2021
NORTHCUT LANDING (PARENT PROPERTY),2021
CENTURYLINK: EAST CO,2021
K2 and IRON MOUNTAIN (SEATTLE 4),2021
PACIFIC TOWER,2021
NORTHWEST BLDG,2021
NORTHWEST CENTER INDUSTRIES,2021
BRIGHT HORIZONS,2021
EASTLAKE & ROY - YALE CAMPUS,2021
NORTHWAY SQUARE EAST,2021
NORTHGATE VILLAGE RETAIL,2021
NORTHWAY WEST BUILDING,2021
PACIFIC PLUMBING SUPPLY,2021
JONES STEVEDORING,2021
PEMCO,2021
MERIDIAN MEDICAL PAVILION,2021
MCMURRAY MEDICAL BUILDING,2021
IRON MOUNTAIN,2021
424 S CLOVERDALE ST,2021
NORTHWEST OUTPATIENT MEDICAL CENTER,2021
1616 EASTLAKE BUILDING,2021
MERCER/YALE BLDG - 1260 MERCER,2021
4727 BUILDING,2021
CENTURYLINK: SEATTLE 1ST AVE GARAGE,2021
McKinstry 220 South Dawson,2021
IRIDIO - (OLD WESTERN CARTAGE),2021
635 ELLIOTT - SOUTH BUILDING,2021
CASCADE DESIGNS INC (Baja),2021
Uwajimaya (Seattle 5),2021
MERLINO FOODS,2021
WALLINGFORD CENTER,2021
GILEAD SCIENCES BLDG. (ALEXANDRIA R.E.)  ECON. UNI,2021
1201 EASTLAKE AVE E (ZymoGenetics),2021
AGC BUILDING & BANK,2021
LAKE UNION BUILDING & YACHT HARBOR MARINA OFFICE BUILDING,2021
NWCP BLDG U,2021
SAFEWAY 1965,2021
MERRILL PLACE HAMBACH - SELLER BUILDING,2021
HERITAGE BUILDING,2021
GLOBE BUILDING,2021
GRAND CENTRAL BUILDING,2021
INTERURBAN BUILDING (OLD SMITH TOWER ANNEX BUILDING),2021
OCCIDENTAL MALL,2021
COURT IN THE SQUARE (Goldsmith & Northcoast),2021
PACIFIC COMMERCIAL BUILDING,2021
PREFONTAINE BUILDING,2021
KING STREET STATION-BNRR/AMTRAK,2021
PACIFIC OFFICE AUTOMATION (ROMAC INDUSTRIES WHSE),2021
PACIFIC GALLERIES ANTIQUE MALL,2021
HULLIN TRANSFER BUILDING,2021
OCCIDENTAL WAREHOUSE,2021
2200 1ST AVE S,2021
UNITED WAREHOUSE CO,2021
ROEBLING BLDG,2021
PALMER BLDG,2021
1016 1ST AVE BLDG,2021
THE REEDO BUILDING,2021
NORDIC COLD STORAGE COMPANY,2021
PROVIDENT BUILDING,2021
83 KING STREET,2021
505 FIRST AVENUE BUILDING,2021
1201 BUILDING,2021
STADIUM INNOVATION CENTER,2021
OUTDOOR RESEARCH,2021
GREEN ROOM,2021
STARBUCKS (SODO) CENTER - Campus,2021
HOME DEPOT - Sodo,2021
FERGUSON,2021
INscape ARTS BUILDING,2021
45TH STREET PLAZA,2021
BIOMED FAIRVIEW RESEARCH CENTER,2021
WEST SEATTLE CORPORATE CENTER,2021
AIRPORT WAY SOUTH,2021
TASHIRO-KAPLAN BUILDING CONDO/MIXED USE,2021
ARNOLD PAVILLION,2021
2200 WESTLAKE,2021
505 UNION STATION,2021
RUSSELL INVESTMENTS CENTER,2021
1505 5TH AVE,2021
NORDSTROM ELMER J MEDICAL TOWER CONDOMINIUM,2021
JEFFERSON TOWER,2021
HOME DEPOT,2021
7TH & MADISON OFFICE BLDG. -(THE POLYCLINIC),2021
HARBORVIEW MEDICAL CENTER - Ninth & Jefferson Bldg,2021
CABRINI MEDICAL TOWER,2021
COLMAN BUILDING,2021
MUTUAL LIFE BUILDING,2021
RDA BUILDING,2021
1633 WESTLAKE BUILDING,2021
WEST SEATTLE HEALTH CLUB,2021
RAINIER SQUARE PLAZA,2021
LEGACY CENTRE & ARBOR PLACE CONDO,2021
818 STEWART,2021
FREMONT VILLAGE SQUARE-redevelopment,2021
INTERNATIONAL DISTRICT VILLAGE SQUARE 2,2021
MARKETPLACE AT QUEEN ANNE SHOPPING CENTER,2021
ONE CONVENTION PLACE,2021
OLYMPIC TOWER CONDOMINIUMS,2021
2323 ELLIOTT - PARKING & OFFICE,2021
QUEEN ANNE SQUARE EAST,2021
Rainier Brewery (Rainier Commons),2021
SALMON BAY WATERWAY,2021
WHOLE FOODS INTERBAY,2021
STAPLES BUILDING,2021
THE END OF ELLIOTT COMPLEX,2021
ELLIOTT WEST BLDG 3 - CELL THEREPEUTICS/ADMIN. OFF,2021
401 ELLIOTT WEST,2021
CLEAR CHANNEL (ACKERLY)- BLDG 1,2021
333 ELLIOTT,2021
SEATTLE POST INTELLIGENCER,2021
3131 ELLIOTT BLDG,2021
PIER 69,2021
WORLD TRADE CENTER NORTH,2021
PUBLIC STORAGE (STORE 8495),2021
51 UNIVERSITY (SCHWABACHER BLDG.),2021
NATIONAL BUILDING,2021
MARITIME BUILDING,2021
POLSON BUILDING,2021
WESTERN BUILDING,2021
Airport Way Ctr - Bldg C,2021
HOLGATE CENTER,2021
MACMILLAN-PIPER EYRES WAREHOUSE,2021
6TH & HOLGATE BUILDING,2021
INDUSTRIAL TRANSFER WHSE,2021
NORTH COAST ELECTRIC ETC,2021
OWL TRANSFER,2021
ESQUIN,2021
PACIFIC IRON & METAL,2021
GOODWILL BUILDING,2021
KING COUNTY METRO RYERSON BASE VEHICLE MAINTENANCE AND OPERATIONS,2021
FRED MEYER GREENWOOD,2021
1455 LEARY BUILDING,2021
SEA MARINE AND FISH SUPPLY CO,2021
UW BENJAMIN HALL INTERDISCIPLINARY R&T,2021
LAKEVIEW AT FREMONT,2021
THE CANAL VIEW BUILDING,2021
1000 DEXTER PHASE II,2021
1100 EASTLAKE - (2013),2021
1208 Eastlake Ave E (Dendreon),2021
WEST TOWER,2021
190 QUEEN ANNE,2021
PIER 70,2021
FOURTH & VINE BLDG,2021
SEATTLE CHILDREN'S HOSPITAL RESEARCH BUILDING #2,2021
BLANCHARD PLAZA,2021
ACTIVE VOICE  BUILDING (FORMERLY SIXTH & LENORA),2021
THE WESTIN BUILDING EXCHANGE (Office),2021
720 OLIVE BLDG,2021
MEDICAL DENTAL BUILDING,2021
OLD NAVY,2021
MARKET PLACE ONE & TWO,2021
PACIFIC PLACE,2021
ODDFELLOWS LODGE - RETAIL,2021
TWO PINE,2021
ROSS DRESS FOR LESS,2021
KRESS BUILDING,2021
MARKET SQUARE,2021
FINANCIAL CENTER,2021
SEATTLE TOWER,2021
1200 3RD AVENUE,2021
1015 THIRD AVENUE BLDG - EXPEDITORS INTERNATIONAL,2021
1201 WESTERN BUILDING,2021
UNITED WAY,2021
HOGE BUILDING,2021
BANK OF AMERICA FIFTH AVENUE PLAZA,2021
SEIU LOCAL 775- SEATTLE BUILDING,2021
PACIFIC BUILDING,2021
COLUMBIA CENTER,2021
FIRST HILL MEDICAL BUILDING,2021
SEATTLE UNIVERSITY - Laundry Bldg (LDRY),2021
101 KING STREET,2021
ADMINISTRATION BUILDING - KING COUNTY,2021
KING STREET CENTER,2021
DOT 17G_01 1051 BUILDING,2021
MC KINNON FURNITURE,2021
GRAYBAR ELECTRIC,2021
Airport Way Ctr - Bldg A,2021
Seattle Lighting Distribution Center,2021
UPS WAREHOUSE,2021
MCKINSTRY HEADQUARTERS,2021
ATRIUM BLUILDING - SEATTLE DESIGN CENTER,2021
BLDG C NW CORP PARK,2021
6100 BUILDING,2021
WEST CORE RIVER STREET,2021
PIONEER HUMAN SERVICES,2021
CLOVERDALE BUSINESS PARK (BLDG D),2021
TARGET STORE,2021
UNIVERSITY VILLAGE NORTH (PARKING GARAGE/RETAIL/STORAGE),2021
QFC AND RITE AID DRUG STORE,2021
200 SW MICHIGAN,2021
NORTHGATE NORTH,2021
PORTSIDE DISTRIBUTION CENTER,2021
U.S. RUBBER BLDG.,2021
645 ELLIOTT - NORTH BUILDING,2021
WASHINGTON SHOE BUILDING,2021
SODO URBAN WORKS,2021
SEATTLE POTTERY,2021
PUGET SOUND -TERMINAL 7 B,2021
WEST LAKE UNION CENTER,2021
FIFTH & YESLER BLDG.,2021
RUSSELL HALL,2021
UNIVERSITY VILLAGE SHOPPING CENTER BLDG D,2021
GATZERT ELEMENTARY SCHOOL (SPS-DISTRICT),2021
NORFOLK INDUSTRIAL BUILDING,2021
98 NORFOLK,2021
SWEDISH MEDICAL CENTER FIRST HILL - Campus,2021
NW WORK LOFTS - Campus,2021
CHILDHAVEN,2021
600 BROADWAY,2021
Salal Credit Union Headquarters,2021
PEOPLES MINI-STORAGE,2021
SILVER CLOUD INN - BROADWAY,2021
MOPOP MUSEUM,2021
THE MAXWELL HOTEL - SEATTLE,2021
PUBLIC STORAGE (STORE 8501),2021
HOME DEPOT,2021
LESCHI ELEMENTARY SCHOOL (SPS-DISTRICT),2021
VOCATIONAL SCHOOL (CENTRAL DISTRICT CPDA),2021
STANFORD CENTER OFFICES (SPS-DISTRICT),2021
PUGET SOUND FREIGHT LINES-TERMINAL 7A,2021
JAMES TOWER (PROVIDENCE MEDICAL CENTER),2021
GEORGETOWN CENTER BLDG. 1 & BLDG. 3 - BLDG B,2021
HARBORVIEW MEDICAL CENTER - Pat Steel Building,2021
PUBLIC STORAGE (STORE 8458),2021
PEPSI BOTTLING GROUP,2021
LAFAYETTE ELEMENTARY SCHOOL (SPS-DISTRICT),2021
HARVARD MARKET (QFC Portion),2021
BMW SEATTLE - SHOWROOM & OFFICE,2021
FILSON WORLD HEADQUARTERS LP,2021
4545 15TH AVE NE,2021
TALLMAN BUILDING,2021
B DIVISION NO. 02 CONDOMINIUM,2021
BAGLEY LOFTS CONDOMINIUM,2021
PACIFIC POINTE APTS/RETAIL,2021
MAGNOLIA MANOR,2021
TRANSITIONAL CARE CENTER OF SEATTLE,2021
LAKEVIEW COURT,2021
VISTA POINT,2021
The MOD,2021
RALEIGH COURT APTS,2021
UNIVERSITY UNITARIAN CHURCH,2021
WEDGEWOOD ELEMENTARY (SPS-DISTRICT),2021
BALLARD CONDOMINIUM (1532 NW 56TH ST #CU),2021
SKYVIEW TERRACE APTS,2021
Julius Horton Building LLC,2021
PUGET SOUND ENERGY GEORGETOWN OPER CTR,2021
GLACIER MARINE SERVICES,2021
Emerald Services,2021
THE COBB APARTMENTS,2021
SEADRUNAR PROPERTIES,2021
PACIFIC MULTIFORMS INC - CAMPUS,2021
YESLER PLACE APTS,2021
RLI BUILDING,2021
ADELAIDE CONDOMINIUM,2021
DEXTER LAKE UNION,2021
ADMIRAL CONDOMINIUM,2021
ADMIRAL COURT CONDOMINIUM,2021
ASIA CONDOMINIUM,2021
WOODLAND PARK METHODIST CHURCH,2021
ALEXANDER COURT CONDOMINIUM,2021
ALEXANDRIA CONDOMINIUM,2021
ALII-KAI CONDOMINIUM,2021
ALKI CONDOMINIUM,2021
ALKI BEACH TOWERS CONDOMINIUM,2021
ALKI BONAIR CONDOMINIUM,2021
ALKI ELEMENTARY SCHOOL & COMMUNITY CENTER (SPS-DISTRICT),2021
ATWATER PARK CONDOMINIUM,2021
AVALON PLACE CONDOMINIUM,2021
AVANTI APARTMENTS,2021
"NOBLE, LTD.,   WORLD HEADQUARTERS",2021
NELSON TRUCKING,2021
PAPE' MATERIAL HANDLING,2021
WALL & CEILING SUPPLY CO,2021
PAPE' MATERIAL HANDLING,2021
MANNING PLACE,2021
AVENUE ONE CONDOMINIUM,2021
SAND POINT COUNTRY CLUB,2021
AZUL FLATS IN FREMONT CONDOMINIUM,2021
BALLARD FREE METHODIST CHURCH,2021
"BALLARD PLACE CONDOMINIUM (1556 NW 56TH ST, SEATTL",2021
BALLARD SQUARE CONDOMINIUM,2021
SALMON BAY CENTER 5303,2021
BALLARD ELKS,2021
SHILSHOLE LANDING,2021
OLIVE TOWER APTS,2021
1100 OLIVE BUILDING TARGETED GENETICS,2021
BALFOUR PLACE APTS,2021
EL CAPITAN APTS,2021
SHERWOOD APTS,2021
BELLAGIO CONDOMINIUM,2021
BELLAGIO ON CAPITOL HILL CONDOMINIUM,2021
THE BEN LOMOND,2021
THE ROUNDCLIFFE,2021
SIR GALAHAD APT,2021
BELLORA CONDOMINIUM,2021
CORNELIUS APTS,2021
SECURITY HOUSE,2021
SHELBY APTS,2021
THE AUDREY AT BELLTOWN,2021
BREMER APARTMENTS,2021
BANNER BUILDING THE CONDOMINIUM,2021
MANN (SPS-DISTRICT),2021
BARCLAY COURT CONDOMINIUM,2021
GOODWILL LANE ST,2021
NORTH SUB STATION,2021
BARRETT CONDOMINIUM,2021
